,Train Accuracy,Train F1,Train Precision,Train Recall,Val Accuracy,Val F1,Val Precision,Val Recall,Train Accuracy Stdev,Train Accuracy Median,Train Accuracy Mean,Train F1 Stdev,Train F1 Median,Train F1 Mean,Train Precision Stdev,Train Precision Median,Train Precision Mean,Train Recall Stdev,Train Recall Median,Train Recall Mean,Val Accuracy Stdev,Val Accuracy Median,Val Accuracy Mean,Val F1 Stdev,Val F1 Median,Val F1 Mean,Val Precision Stdev,Val Precision Median,Val Precision Mean,Val Recall Stdev,Val Recall Median,Val Recall Mean
Decision Tree 9 FEAT SEL,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8569078947368421, 0.8486842105263158, 0.8125, 0.8355263157894737, 0.819078947368421, 0.8174342105263158, 0.7894736842105263, 0.7894736842105263, 0.8023064250411862, 0.8220757825370676]","[0.8563849784034554, 0.8505796310563841, 0.8093197551974336, 0.834433019622573, 0.8153668693168614, 0.8190323688642516, 0.7917309206653261, 0.7880059574469667, 0.7988622657283077, 0.8218262231992648]","[0.857709355486173, 0.853040337811245, 0.8066572332793901, 0.8348639868122265, 0.812243124926363, 0.8207215945944139, 0.7942398676743396, 0.7880546054987092, 0.7957878247636152, 0.8217491377818475]","[0.8569078947368421, 0.8486842105263158, 0.8125, 0.8355263157894737, 0.819078947368421, 0.8174342105263158, 0.7894736842105263, 0.7894736842105263, 0.8023064250411862, 0.8220757825370676]",0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.02160215834783703,0.8182565789473684,0.8193461154946675,0.022035783360808612,0.8171996190905565,0.8185541989500823,0.0228569443873102,0.8164823597603884,0.8185067068628322,0.02160215834783703,0.8182565789473684,0.8193461154946675
Decision Tree 10 FEAT SEL,"[0.9857404021937842, 0.986654478976234, 0.9872029250457038, 0.9828153564899451, 0.9820840950639854, 0.9840950639853747, 0.9853747714808044, 0.9822669104204753, 0.9808078961798574, 0.9857430085907513]","[0.9858836077705204, 0.9867576785597021, 0.9873387913321724, 0.9831003398293894, 0.9822531953610494, 0.9843219492652617, 0.9855354659695784, 0.9825037668614652, 0.9811270493003682, 0.985925230643569]","[0.9861485437149842, 0.9870295141440238, 0.9881191770717266, 0.9840474922193387, 0.9826565376223899, 0.9848446545551491, 0.9858533509090034, 0.9829537566267557, 0.9827115582343823, 0.9863459019044729]","[0.9857404021937842, 0.986654478976234, 0.9872029250457038, 0.9828153564899451, 0.9820840950639854, 0.9840950639853747, 0.9853747714808044, 0.9822669104204753, 0.9808078961798574, 0.9857430085907513]","[0.9490131578947368, 0.9605263157894737, 0.9358552631578947, 0.9506578947368421, 0.9490131578947368, 0.9572368421052632, 0.9539473684210527, 0.9539473684210527, 0.9472817133443163, 0.9390444810543658]","[0.9501673719438669, 0.9611809605529605, 0.9368102463537896, 0.9514762006912006, 0.9497901132306371, 0.9576448054392354, 0.9543985699162029, 0.9545022296631662, 0.9471939609648166, 0.9397296909194551]","[0.9524385300957022, 0.9620789510432973, 0.9379170508300956, 0.9525302442322816, 0.9522415341844314, 0.9581660576549131, 0.9552854722918318, 0.9551614584385423, 0.9478180912608712, 0.9413215725735045]","[0.9490131578947368, 0.9605263157894737, 0.9358552631578947, 0.9506578947368421, 0.9490131578947368, 0.9572368421052632, 0.9539473684210527, 0.9539473684210527, 0.9472817133443163, 0.9390444810543658]",0.0020679150557344245,0.9847349177330895,0.9842784908426916,0.002014147937174115,0.98492870761742,0.9844747074893077,0.001830404963799944,0.9853490027320763,0.9850710487002227,0.0020679150557344245,0.9847349177330895,0.9842784908426916,0.007231850934039512,0.9498355263157895,0.9496523562819734,0.007154094962556643,0.9508217863175338,0.9502894149675329,0.006987359298440411,0.9524843871639919,0.9514958962605469,0.007231850934039512,0.9498355263157895,0.9496523562819734
Decision Tree 11 FEAT SEL,"[0.9648994515539305, 0.9773308957952468, 0.9828153564899451, 0.9722120658135284, 0.976782449725777, 0.9663619744058501, 0.9680073126142597, 0.9755027422303474, 0.970206543593493, 0.9563151160665326]","[0.9657509252084627, 0.9775621570491038, 0.9829615285433246, 0.9727542167770551, 0.9770203963221066, 0.9672590863762672, 0.9688320630657515, 0.975953842740932, 0.9708315307313236, 0.9579209773615901]","[0.9676304540274487, 0.977893616679694, 0.9832610684475295, 0.9738475295987248, 0.9773535808268073, 0.9691458284147696, 0.9707490873622965, 0.9768076333823399, 0.9724342317488552, 0.9620040364606413]","[0.9648994515539305, 0.9773308957952468, 0.9828153564899451, 0.9722120658135284, 0.976782449725777, 0.9663619744058501, 0.9680073126142597, 0.9755027422303474, 0.970206543593493, 0.9563151160665326]","[0.944078947368421, 0.9523026315789473, 0.9424342105263158, 0.9276315789473685, 0.9210526315789473, 0.9325657894736842, 0.9194078947368421, 0.944078947368421, 0.9242174629324547, 0.8945634266886326]","[0.9447054574217778, 0.9523494618055941, 0.9428083972012692, 0.9271425233145064, 0.9231689009914817, 0.9342694583880001, 0.9216743755379783, 0.9454902917533418, 0.9249424283322161, 0.8969802908127632]","[0.9468613633374638, 0.9532273509289141, 0.9447704022565394, 0.926984620164673, 0.9258576043606809, 0.9367374606126494, 0.9246740201093343, 0.9481828642246333, 0.9265428907773595, 0.9015124550258137]","[0.944078947368421, 0.9523026315789473, 0.9424342105263158, 0.9276315789473685, 0.9210526315789473, 0.9325657894736842, 0.9194078947368421, 0.944078947368421, 0.9242174629324547, 0.8945634266886326]",0.007202805832638373,0.9712093047035106,0.9710433908288911,0.006801850482350895,0.9717928737541893,0.9716846724175918,0.005772907451602512,0.97314088067379,0.9731127066949107,0.007202805832638373,0.9712093047035106,0.9710433908288911,0.015942193089749514,0.9300986842105263,0.9302333521200035,0.015361303095587156,0.9307059908512533,0.9313531585558928,0.01473475622942522,0.9318610403886611,0.933535103179806,0.015942193089749514,0.9300986842105263,0.9302333521200035
Decision Tree 12 FEAT SEL,"[0.9974405850091408, 0.9976234003656307, 0.9976234003656307, 0.9970749542961609, 0.9985374771480804, 0.9974405850091408, 0.9987202925045704, 0.9979890310786106, 0.9976238347651252, 0.9978066167062695]","[0.9974458925868642, 0.9976266393594255, 0.9976272289589339, 0.9970781360404951, 0.9985371382908341, 0.9974446114670902, 0.9987211862264449, 0.9979917348472742, 0.9976261473412007, 0.9978117370764347]","[0.9974605917429789, 0.9976332062020122, 0.9976347163092923, 0.9970830048806669, 0.9985379744328214, 0.9974513461198435, 0.9987268170505256, 0.9979980740543294, 0.9976324407598273, 0.9978327249643221]","[0.9974405850091408, 0.9976234003656307, 0.9976234003656307, 0.9970749542961609, 0.9985374771480804, 0.9974405850091408, 0.9987202925045704, 0.9979890310786106, 0.9976238347651252, 0.9978066167062695]","[0.944078947368421, 0.9523026315789473, 0.9342105263157895, 0.944078947368421, 0.9506578947368421, 0.9671052631578947, 0.944078947368421, 0.9539473684210527, 0.9621087314662273, 0.9357495881383855]","[0.943860950695005, 0.9519691769962656, 0.9341820460241512, 0.9443440793793755, 0.9506730613675581, 0.9669911497168348, 0.9447071045295438, 0.9540816028189052, 0.9616709837500532, 0.9355778347817915]","[0.9437762734005325, 0.9520393509426551, 0.9347843657054182, 0.944815092446989, 0.9507646783864521, 0.9672116873065014, 0.9454371790729875, 0.9542285881358525, 0.9613553557769451, 0.9365418724760882]","[0.944078947368421, 0.9523026315789473, 0.9342105263157895, 0.944078947368421, 0.9506578947368421, 0.9671052631578947, 0.944078947368421, 0.9539473684210527, 0.9621087314662273, 0.9357495881383855]",0.0004798552087736645,0.9976236175653779,0.9977880177248359,0.00047864017695829867,0.9976269341591797,0.9977910452194998,0.0004772783818955742,0.9976339612556523,0.9977990896516621,0.0004798552087736645,0.9976236175653779,0.9977880177248359,0.010022182570335474,0.9473684210526316,0.9488318845920402,0.009937497904054586,0.947690082948551,0.9488057990059483,0.009688667690047111,0.9481009287297197,0.9490954443650421,0.010022182570335474,0.9473684210526316,0.9488318845920402
Decision Tree 13 FEAT SEL,"[0.9923217550274223, 0.9941499085923218, 0.9954296160877514, 0.9914076782449726, 0.9945155393053017, 0.9919561243144425, 0.9912248628884827, 0.9917733089579525, 0.9917748126485103, 0.9912264668250776]","[0.9923621153419083, 0.994163398144222, 0.9954410069454962, 0.9914671273738952, 0.9945300181855158, 0.9920030259151977, 0.9912886929325943, 0.9918244438347578, 0.9918211415131717, 0.9912844841735233]","[0.9924429829623626, 0.9941859558137869, 0.9954616713831359, 0.9916137160926923, 0.9945757761207022, 0.9920940587481731, 0.9914931773010768, 0.9919717534548053, 0.9919289866419551, 0.9914241617811017]","[0.9923217550274223, 0.9941499085923218, 0.9954296160877514, 0.9914076782449726, 0.9945155393053017, 0.9919561243144425, 0.9912248628884827, 0.9917733089579525, 0.9917748126485103, 0.9912264668250776]","[0.9342105263157895, 0.9539473684210527, 0.9210526315789473, 0.9375, 0.9490131578947368, 0.9210526315789473, 0.9177631578947368, 0.9424342105263158, 0.9472817133443163, 0.8896210873146623]","[0.9339819145044905, 0.9529447315456554, 0.921674873797308, 0.9374709899282307, 0.9494528250736204, 0.9208658665895509, 0.9156906706582353, 0.9424294825727632, 0.9470967183471218, 0.8856306207629819]","[0.9343533236808731, 0.9540588760035684, 0.9223987387824399, 0.9383146998628975, 0.9499798458970702, 0.9212799043062201, 0.9151708947115397, 0.9424433479532164, 0.9477005145093294, 0.8826702000057806]","[0.9342105263157895, 0.9539473684210527, 0.9210526315789473, 0.9375, 0.9490131578947368, 0.9210526315789473, 0.9177631578947368, 0.9424342105263158, 0.9472817133443163, 0.8896210873146623]",0.0014535808514964134,0.9918654684814764,0.9925780072892234,0.0014349790473839178,0.9919137348749778,0.9926185454360283,0.0013846283989777163,0.9920329061014892,0.9927192240299793,0.0014535808514964134,0.9918654684814764,0.9925780072892234,0.018393679298219955,0.9358552631578947,0.9313876484869503,0.019350021262829017,0.9357264522163606,0.9307238693779958,0.0203004429584824,0.9363340117718852,0.9308370345712934,0.018393679298219955,0.9358552631578947,0.9313876484869503
Decision Tree 14 FEAT SEL,"[0.8987202925045704, 0.9053016453382084, 0.8473491773308958, 0.8941499085923218, 0.8352833638025594, 0.816636197440585, 0.8085923217550274, 0.839853747714808, 0.8619996344361177, 0.8751599341985011]","[0.906437313366175, 0.9116476522355147, 0.8607652026127764, 0.902092148958308, 0.8502920797201847, 0.8339904742554168, 0.8274988985416709, 0.8544704296546516, 0.8735499658038041, 0.8852872790105486]","[0.9254304504197866, 0.9265192047601998, 0.8976477284131232, 0.9227071826065798, 0.8928377138068594, 0.8869897880831712, 0.8852628119494945, 0.8945216135209474, 0.9063462083635023, 0.9120198323373246]","[0.8987202925045704, 0.9053016453382084, 0.8473491773308958, 0.8941499085923218, 0.8352833638025594, 0.816636197440585, 0.8085923217550274, 0.839853747714808, 0.8619996344361177, 0.8751599341985011]","[0.8404605263157895, 0.8157894736842105, 0.7269736842105263, 0.8174342105263158, 0.6973684210526315, 0.7023026315789473, 0.6677631578947368, 0.7615131578947368, 0.7479406919275123, 0.7693574958813838]","[0.8537467256853382, 0.8285851131372767, 0.7568329026634512, 0.8313918671999965, 0.7294301993108299, 0.7336536728022888, 0.7063474169582814, 0.7880770411564832, 0.7709361857318209, 0.7924175308360901]","[0.8753970743748943, 0.8467210189482238, 0.8091915226585357, 0.8552313640912388, 0.7821054960112461, 0.7888533667258283, 0.7777097386772169, 0.8339896721098372, 0.8050149485380176, 0.8323995274955198]","[0.8404605263157895, 0.8157894736842105, 0.7269736842105263, 0.8174342105263158, 0.6973684210526315, 0.7023026315789473, 0.6677631578947368, 0.7615131578947368, 0.7479406919275123, 0.7693574958813838]",0.03259262358536476,0.8546744058835067,0.8583046223113595,0.02855285768692571,0.8671575842082903,0.870603144415905,0.015069187588374888,0.9019969683883128,0.9050282534260988,0.03259262358536476,0.8546744058835067,0.8583046223113595,0.05448713492498642,0.7547269249111246,0.754690345096679,0.04626136984998775,0.7795066134441521,0.7791418655481857,0.0314724167072161,0.8207955250770278,0.820661372963056,0.05448713492498642,0.7547269249111246,0.754690345096679
Decision Tree 15 FEAT SEL,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8569078947368421, 0.8486842105263158, 0.8125, 0.8355263157894737, 0.819078947368421, 0.8174342105263158, 0.7894736842105263, 0.7894736842105263, 0.8023064250411862, 0.8220757825370676]","[0.8563849784034554, 0.8505796310563841, 0.8093197551974336, 0.834433019622573, 0.8153668693168614, 0.8190323688642516, 0.7917309206653261, 0.7880059574469667, 0.7988622657283077, 0.8218262231992648]","[0.857709355486173, 0.853040337811245, 0.8066572332793901, 0.8348639868122265, 0.812243124926363, 0.8207215945944139, 0.7942398676743396, 0.7880546054987092, 0.7957878247636152, 0.8217491377818475]","[0.8569078947368421, 0.8486842105263158, 0.8125, 0.8355263157894737, 0.819078947368421, 0.8174342105263158, 0.7894736842105263, 0.7894736842105263, 0.8023064250411862, 0.8220757825370676]",0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.02160215834783703,0.8182565789473684,0.8193461154946675,0.022035783360808612,0.8171996190905565,0.8185541989500823,0.0228569443873102,0.8164823597603884,0.8185067068628322,0.02160215834783703,0.8182565789473684,0.8193461154946675
Decision Tree 16 FEAT SEL,"[0.9851919561243144, 0.9802559414990859, 0.9840950639853747, 0.9824497257769652, 0.9857404021937842, 0.9784277879341865, 0.9835466179159049, 0.983363802559415, 0.9859257905318954, 0.9866569182964723]","[0.9853739110967852, 0.9805154286590825, 0.9843610030030678, 0.9827196774702541, 0.9859595840177976, 0.9787435174816661, 0.9838018188716691, 0.9836044651458039, 0.9861467654652222, 0.9868450292250691]","[0.9857579069013483, 0.980983836608263, 0.9851848320684639, 0.9833676535793441, 0.9865902514108219, 0.9793206103987494, 0.984567374298897, 0.9841421856591315, 0.9867647651773347, 0.9873359338782098]","[0.9851919561243144, 0.9802559414990859, 0.9840950639853747, 0.9824497257769652, 0.9857404021937842, 0.9784277879341865, 0.9835466179159049, 0.983363802559415, 0.9859257905318954, 0.9866569182964723]","[0.9424342105263158, 0.9572368421052632, 0.944078947368421, 0.9424342105263158, 0.9473684210526315, 0.9671052631578947, 0.9490131578947368, 0.9588815789473685, 0.9604612850082372, 0.9406919275123559]","[0.9437230096535011, 0.9578309259992086, 0.9450055565375989, 0.9435849103730106, 0.94880940790136, 0.9674509317231048, 0.9500216048388346, 0.9593542306846828, 0.9605608210586549, 0.941359407951027]","[0.9457294339053649, 0.9587372989917892, 0.9465169585405521, 0.9451882743267024, 0.9511639676113361, 0.9681222133961974, 0.9513561817747694, 0.9600718974215808, 0.9612761438454894, 0.9444467413788621]","[0.9424342105263158, 0.9572368421052632, 0.944078947368421, 0.9424342105263158, 0.9473684210526315, 0.9671052631578947, 0.9490131578947368, 0.9588815789473685, 0.9604612850082372, 0.9406919275123559]",0.002478287487785398,0.9838208409506398,0.9835654006817398,0.002445332004607974,0.9840814109373685,0.9838071200436417,0.0024515192198483163,0.9848761031836804,0.9844015349980564,0.002478287487785398,0.9838208409506398,0.9835654006817398,0.008763235604096977,0.9481907894736842,0.9509705844099541,0.008456567819097923,0.9494155063700973,0.9517700806720985,0.007839444393057981,0.9512600746930528,0.9532609111192644,0.008763235604096977,0.9481907894736842,0.9509705844099541
Decision Tree 17 FEAT SEL,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9407894736842105, 0.9555921052631579, 0.9473684210526315, 0.944078947368421, 0.9490131578947368, 0.9605263157894737, 0.9457236842105263, 0.9588815789473685, 0.9505766062602965, 0.9390444810543658]","[0.9412282933532339, 0.9552709740637395, 0.9477144723853136, 0.9439048787566827, 0.9495554016598214, 0.9601614689547338, 0.945592924080585, 0.9591000893293228, 0.9502302324523887, 0.938199890325588]","[0.942995180688585, 0.9552824881352319, 0.9482636528361801, 0.9438663453990676, 0.9502313036119773, 0.9602456273662882, 0.945933014354067, 0.9596380883013003, 0.950244746486226, 0.938560966732363]","[0.9407894736842105, 0.9555921052631579, 0.9473684210526315, 0.944078947368421, 0.9490131578947368, 0.9605263157894737, 0.9457236842105263, 0.9588815789473685, 0.9505766062602965, 0.9390444810543658]",0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.006930563430605905,0.9481907894736842,0.9491594771525188,0.006956350747797045,0.9486349370225675,0.949095862536141,0.0067877408442539025,0.9492474782240787,0.9495261413911285,0.006930563430605905,0.9481907894736842,0.9491594771525188
Decision Tree 18 FEAT SEL,"[0.9683729433272394, 0.9663619744058501, 0.9539305301645338, 0.9601462522851919, 0.9491773308957953, 0.9442413162705667, 0.9552102376599635, 0.9531992687385741, 0.9510144397733504, 0.9632608298300128]","[0.9691828543975366, 0.9672435627303682, 0.9554778908928817, 0.9613643974325087, 0.951076084970991, 0.9464575103977069, 0.9567232212690674, 0.9548493876635649, 0.9527657817598316, 0.9643523213025773]","[0.971335095786206, 0.9696440538666029, 0.9603710238659033, 0.9653870112468481, 0.9571177562796296, 0.9540568124012632, 0.9613878828289053, 0.9597792408838498, 0.9582474938161323, 0.9677151637791411]","[0.9683729433272394, 0.9663619744058501, 0.9539305301645338, 0.9601462522851919, 0.9491773308957953, 0.9442413162705667, 0.9552102376599635, 0.9531992687385741, 0.9510144397733504, 0.9632608298300128]","[0.8601973684210527, 0.8240131578947368, 0.8125, 0.8207236842105263, 0.7648026315789473, 0.7631578947368421, 0.7976973684210527, 0.819078947368421, 0.7825370675453048, 0.8616144975288303]","[0.8603561365258703, 0.832053190394128, 0.8177099473194918, 0.8270254298764931, 0.7767238800716988, 0.7785165725865747, 0.7950397605002868, 0.8211533532257216, 0.7909191647433518, 0.8635790106971086]","[0.8629294774652851, 0.8426719889611669, 0.8237384861834202, 0.834943945028411, 0.792368999945516, 0.8006535219373476, 0.7935675748730171, 0.8266351196703489, 0.8013936018813564, 0.8657909151676023]","[0.8601973684210527, 0.8240131578947368, 0.8125, 0.8207236842105263, 0.7648026315789473, 0.7631578947368421, 0.7976973684210527, 0.819078947368421, 0.7825370675453048, 0.8616144975288303]",0.007418741452052606,0.9545703839122486,0.9564915123351078,0.006990203139720581,0.9561005560809746,0.9579493012817034,0.0054418807884420274,0.9608794533474043,0.9625041534754482,0.007418741452052606,0.9545703839122486,0.9564915123351078,0.03274512211778624,0.8157894736842105,0.8106322617705715,0.029419431527286467,0.8194316502726067,0.8163076445940727,0.025919041409843437,0.8251868029268845,0.8244693631113471,0.03274512211778624,0.8157894736842105,0.8106322617705715
Decision Tree 19 FEAT SEL,"[0.9579524680073126, 0.9570383912248629, 0.9606946983546618, 0.9557586837294333, 0.9577696526508227, 0.9544789762340037, 0.9574040219378428, 0.9577696526508227, 0.9564978980076768, 0.9539389508316578]","[0.9588314344722869, 0.957762342314107, 0.9614610683502269, 0.9569241007288671, 0.958796754801386, 0.9555894121544818, 0.9584002670462226, 0.9584224538461557, 0.9574053686648566, 0.9552848782478877]","[0.9602103186846943, 0.9591598181563197, 0.9625866806054822, 0.959218644481821, 0.9605572717441819, 0.9577445847643182, 0.9599139379092209, 0.960677712684707, 0.9592782577746041, 0.9574806187032869]","[0.9579524680073126, 0.9570383912248629, 0.9606946983546618, 0.9557586837294333, 0.9577696526508227, 0.9544789762340037, 0.9574040219378428, 0.9577696526508227, 0.9564978980076768, 0.9539389508316578]","[0.9539473684210527, 0.9588815789473685, 0.9407894736842105, 0.9506578947368421, 0.9407894736842105, 0.9588815789473685, 0.9457236842105263, 0.9572368421052632, 0.9522240527182867, 0.9456342668863262]","[0.9551075615293511, 0.9596059279542926, 0.9419520855123147, 0.9518906641876067, 0.9428503283111618, 0.9596724116263816, 0.9474549459186864, 0.9574911872682579, 0.9528831952100226, 0.9474128330807637]","[0.9575997808493505, 0.9617441491051572, 0.9449372508841126, 0.9544382729606354, 0.9463894697388147, 0.9614237700228833, 0.9501416044500295, 0.960857867605617, 0.9541267930751021, 0.9511401110811499]","[0.9539473684210527, 0.9588815789473685, 0.9407894736842105, 0.9506578947368421, 0.9407894736842105, 0.9588815789473685, 0.9457236842105263, 0.9572368421052632, 0.9522240527182867, 0.9456342668863262]",0.001826949877405871,0.9572212065813528,0.9569303393629097,0.0016813195117024273,0.9580813046801648,0.9578878080626477,0.00140633071769334,0.9595960978419125,0.9596827845508636,0.001826949877405871,0.9572212065813528,0.9569303393629097,0.006601818982274172,0.9514409737275644,0.9504766214341455,0.006183376087916677,0.9523869296988147,0.9516321140598839,0.005810485614213371,0.9542825330178688,0.9542799069772853,0.006601818982274172,0.9514409737275644,0.9504766214341455
Decision Tree 20 FEAT SEL,"[0.9694698354661792, 0.9654478976234003, 0.9672760511882998, 0.9330895795246801, 0.9778793418647166, 0.9659963436928702, 0.9462522851919561, 0.9712979890310786, 0.9596051910071285, 0.9493694023030524]","[0.9702788466756521, 0.966301548025242, 0.9681485688122095, 0.9367071609057686, 0.9782909341450958, 0.9668635223811605, 0.948742753187995, 0.9718215957039615, 0.9608371406405333, 0.9516706050049621]","[0.9722503879056472, 0.968011196522413, 0.9705376459085866, 0.945033029395347, 0.9791712006579973, 0.9684904872980798, 0.9547291929215886, 0.9727230151355979, 0.9632946161018803, 0.9576507690956495]","[0.9694698354661792, 0.9654478976234003, 0.9672760511882998, 0.9330895795246801, 0.9778793418647166, 0.9659963436928702, 0.9462522851919561, 0.9712979890310786, 0.9596051910071285, 0.9493694023030524]","[0.9523026315789473, 0.9588815789473685, 0.9292763157894737, 0.8914473684210527, 0.9375, 0.9654605263157895, 0.9144736842105263, 0.9539473684210527, 0.9258649093904449, 0.8912685337726524]","[0.9535816487937203, 0.9595160787205084, 0.9310291066635203, 0.897886948088065, 0.9399356778223497, 0.9659306952203202, 0.9167414073657172, 0.9547909122889474, 0.9286183780868554, 0.8963049005266569]","[0.955669498745194, 0.9609528536815183, 0.9337857926920595, 0.9092612981126251, 0.9444916626337022, 0.9668951596271241, 0.9198334012478749, 0.9560192881189525, 0.9331807859027457, 0.9049137112930663]","[0.9523026315789473, 0.9588815789473685, 0.9292763157894737, 0.8914473684210527, 0.9375, 0.9654605263157895, 0.9144736842105263, 0.9539473684210527, 0.9258649093904449, 0.8912685337726524]",0.01295636922722982,0.9657221206581352,0.9605683916893362,0.011974469550365794,0.9665825352032013,0.961966267548258,0.009621244584358174,0.9682508419102465,0.9651891540942789,0.01295636922722982,0.9657221206581352,0.9605683916893362,0.025341941240625266,0.9333881578947368,0.9320422916847309,0.023622902220435768,0.935482392242935,0.9344335753576661,0.020808491216966794,0.9391387276628809,0.9385003452054862,0.025341941240625266,0.9333881578947368,0.9320422916847309
Decision Tree 21 FEAT SEL,"[0.8180987202925045, 0.8643510054844606, 0.7689213893967093, 0.7608775137111518, 0.7524680073126142, 0.7720292504570384, 0.7694698354661792, 0.7915904936014625, 0.7685980625114238, 0.8362273807347834]","[0.8384409734639353, 0.8796363204546851, 0.795567153474727, 0.7896265433400645, 0.7815428586177283, 0.8009884562829034, 0.7931988973755872, 0.8137275189873259, 0.7932784642480679, 0.8520585933616975]","[0.8938853986277147, 0.9214099876522167, 0.8693268026100985, 0.8710756906031651, 0.8604682158485315, 0.8778672086725746, 0.8656530036548971, 0.8685399348736961, 0.8612957548073668, 0.8892252670120309]","[0.8180987202925045, 0.8643510054844606, 0.7689213893967093, 0.7608775137111518, 0.7524680073126142, 0.7720292504570384, 0.7694698354661792, 0.7915904936014625, 0.7685980625114238, 0.8362273807347834]","[0.75, 0.8009868421052632, 0.6891447368421053, 0.680921052631579, 0.6381578947368421, 0.662828947368421, 0.680921052631579, 0.6710526315789473, 0.6490939044481054, 0.7644151565074135]","[0.7785164129836787, 0.8251659542165561, 0.7278718759899396, 0.7185756437779226, 0.6820023880313765, 0.7045379418214653, 0.7176583210916907, 0.7066414002810851, 0.6949398844245027, 0.7822690152746116]","[0.8388130557024853, 0.8737685416852828, 0.7976799187753403, 0.7838922440148522, 0.7558057411861645, 0.7900489385420191, 0.7865151159346523, 0.7670965816654876, 0.7738137903792981, 0.8090913427247904]","[0.75, 0.8009868421052632, 0.6891447368421053, 0.680921052631579, 0.6381578947368421, 0.662828947368421, 0.680921052631579, 0.6710526315789473, 0.6490939044481054, 0.7644151565074135]",0.03515675449484905,0.7707495429616088,0.7902631658968328,0.030614234976418905,0.7982778048788152,0.8138065779606721,0.0179280424570384,0.8702012466066318,0.8778747264362291,0.03515675449484905,0.7707495429616088,0.7902631658968328,0.051296635569585684,0.680921052631579,0.6987522218850256,0.04360157528551427,0.7181169824348066,0.7338178837892828,0.03353056901179508,0.7882820272383357,0.7976525270610373,0.051296635569585684,0.680921052631579,0.6987522218850256
Decision Tree 22 FEAT SEL,"[0.9579524680073126, 0.9570383912248629, 0.9606946983546618, 0.9557586837294333, 0.9577696526508227, 0.9544789762340037, 0.9574040219378428, 0.9577696526508227, 0.9564978980076768, 0.9539389508316578]","[0.9588314344722869, 0.957762342314107, 0.9614610683502269, 0.9569241007288671, 0.958796754801386, 0.9555894121544818, 0.9584002670462226, 0.9584224538461557, 0.9574053686648566, 0.9552848782478877]","[0.9602103186846943, 0.9591598181563197, 0.9625866806054822, 0.959218644481821, 0.9605572717441819, 0.9577445847643182, 0.9599139379092209, 0.960677712684707, 0.9592782577746041, 0.9574806187032869]","[0.9579524680073126, 0.9570383912248629, 0.9606946983546618, 0.9557586837294333, 0.9577696526508227, 0.9544789762340037, 0.9574040219378428, 0.9577696526508227, 0.9564978980076768, 0.9539389508316578]","[0.9539473684210527, 0.9588815789473685, 0.9407894736842105, 0.9506578947368421, 0.9407894736842105, 0.9588815789473685, 0.9457236842105263, 0.9572368421052632, 0.9522240527182867, 0.9456342668863262]","[0.9551075615293511, 0.9596059279542926, 0.9419520855123147, 0.9518906641876067, 0.9428503283111618, 0.9596724116263816, 0.9474549459186864, 0.9574911872682579, 0.9528831952100226, 0.9474128330807637]","[0.9575997808493505, 0.9617441491051572, 0.9449372508841126, 0.9544382729606354, 0.9463894697388147, 0.9614237700228833, 0.9501416044500295, 0.960857867605617, 0.9541267930751021, 0.9511401110811499]","[0.9539473684210527, 0.9588815789473685, 0.9407894736842105, 0.9506578947368421, 0.9407894736842105, 0.9588815789473685, 0.9457236842105263, 0.9572368421052632, 0.9522240527182867, 0.9456342668863262]",0.001826949877405871,0.9572212065813528,0.9569303393629097,0.0016813195117024273,0.9580813046801648,0.9578878080626477,0.00140633071769334,0.9595960978419125,0.9596827845508636,0.001826949877405871,0.9572212065813528,0.9569303393629097,0.006601818982274172,0.9514409737275644,0.9504766214341455,0.006183376087916677,0.9523869296988147,0.9516321140598839,0.005810485614213371,0.9542825330178688,0.9542799069772853,0.006601818982274172,0.9514409737275644,0.9504766214341455
